producto,ciudad,month,precioPromedio
Mandarina*,SANTA MARTA,10,2125.0
Mandarina*,SANTA MARTA,11,1777.7777777777778
Mandarina*,SANTA MARTA,12,1840.909090909091
Mandarina*,SINCELEJO,1,2945.4545454545455
Mandarina*,SINCELEJO,2,3041.75
Mandarina*,SINCELEJO,3,4000.0
Mandarina*,SINCELEJO,6,3177.6666666666665
Mandarina*,SINCELEJO,7,2950.0
Mandarina*,SINCELEJO,8,3271.4285714285716
Mandarina*,SINCELEJO,9,2777.777777777778
Mandarina*,SINCELEJO,10,2507.2727272727275
Mandarina*,SINCELEJO,11,2227.9375
Mandarina*,SINCELEJO,12,2077.5
Mandarina*,TUNJA,1,2034.36
Mandarina*,TUNJA,2,2316.4375
Mandarina*,TUNJA,3,3614.0
Mandarina*,TUNJA,4,3967.1666666666665
Mandarina*,TUNJA,5,2652.448275862069
Mandarina*,TUNJA,6,2901.342857142857
Mandarina*,TUNJA,7,2554.0
Mandarina*,TUNJA,8,2713.8571428571427
Mandarina*,TUNJA,9,2548.939393939394
Mandarina*,TUNJA,10,2229.9444444444443
Mandarina*,TUNJA,11,1591.9705882352941
Mandarina*,TUNJA,12,1387.7058823529412
Mandarina*,VALLEDUPAR,1,2770.3333333333335
Mandarina*,VALLEDUPAR,2,2922.222222222222
Mandarina*,VALLEDUPAR,3,4000.0
Mandarina*,VALLEDUPAR,4,1933.5
Mandarina*,VALLEDUPAR,5,3162.5
Mandarina*,VALLEDUPAR,6,2160.0
Mandarina*,VALLEDUPAR,7,1477.5
Mandarina*,VALLEDUPAR,8,2486.6666666666665
Mandarina*,VALLEDUPAR,9,2775.7272727272725
Mandarina*,VALLEDUPAR,10,2485.217391304348
Mandarina*,VALLEDUPAR,11,2110.7391304347825
Mandarina*,VALLEDUPAR,12,2163.782608695652
Mandarina*,VILLAVICENCIO,1,2832.6923076923076
Mandarina*,VILLAVICENCIO,2,3861.6666666666665
Mandarina*,VILLAVICENCIO,3,4804.6875
Mandarina*,VILLAVICENCIO,4,4082.375
Mandarina*,VILLAVICENCIO,5,2664.5833333333335
Mandarina*,VILLAVICENCIO,6,2969.9117647058824
Mandarina*,VILLAVICENCIO,7,3081.25
Mandarina*,VILLAVICENCIO,8,3056.2285714285713
Mandarina*,VILLAVICENCIO,9,3085.848484848485
Mandarina*,VILLAVICENCIO,10,2261.823529411765
Mandarina*,VILLAVICENCIO,11,1599.5714285714287
Mandarina*,VILLAVICENCIO,12,1679.642857142857
Mango tommy,ARMENIA,1,1191.6666666666667
Mango tommy,ARMENIA,2,1772.25
Mango tommy,ARMENIA,3,2825.0714285714284
Mango tommy,ARMENIA,4,2359.818181818182
Mango tommy,ARMENIA,5,1761.8235294117646
Mango tommy,ARMENIA,6,1329.3030303030303
Mango tommy,ARMENIA,7,1805.421052631579
Mango tommy,ARMENIA,8,1684.6923076923076
Mango tommy,ARMENIA,9,2500.0
Mango tommy,ARMENIA,11,2266.75
Mango tommy,ARMENIA,12,1083.25
Mango tommy,BARRANQUILLA,1,3101.3947368421054
Mango tommy,BARRANQUILLA,2,3459.5
Mango tommy,BARRANQUILLA,3,3612.753846153846
Mango tommy,BARRANQUILLA,4,3088.1525423728813
Mango tommy,BARRANQUILLA,5,2728.8518518518517
Mango tommy,BARRANQUILLA,6,2408.76
Mango tommy,BARRANQUILLA,7,2768.1111111111113
Mango tommy,BARRANQUILLA,8,4752.25
Mango tommy,BARRANQUILLA,9,6380.229166666667
Mango tommy,BARRANQUILLA,10,7019.023809523809
Mango tommy,BARRANQUILLA,11,4831.384615384615
Mango tommy,BARRANQUILLA,12,2963.1470588235293
Mango tommy,"BOGOTÁ, D.C.",1,2282.878787878788
Mango tommy,"BOGOTÁ, D.C.",2,3750.41975308642
Mango tommy,"BOGOTÁ, D.C.",3,4996.21875
Mango tommy,"BOGOTÁ, D.C.",4,4212.857142857143
Mango tommy,"BOGOTÁ, D.C.",5,3438.7162162162163
Mango tommy,"BOGOTÁ, D.C.",6,3141.4054054054054
Mango tommy,"BOGOTÁ, D.C.",7,4386.695652173913
Mango tommy,"BOGOTÁ, D.C.",8,7305.181818181818
Mango tommy,"BOGOTÁ, D.C.",9,8354.207317073171
Mango tommy,"BOGOTÁ, D.C.",10,6980.383720930233
Mango tommy,"BOGOTÁ, D.C.",11,3472.0470588235294
Mango tommy,"BOGOTÁ, D.C.",12,1985.25
Mango tommy,BUCARAMANGA,1,2255.777777777778
Mango tommy,BUCARAMANGA,2,3497.8545454545456
Mango tommy,BUCARAMANGA,3,4026.089285714286
Mango tommy,BUCARAMANGA,4,2860.0714285714284
Mango tommy,BUCARAMANGA,5,2392.54
Mango tommy,BUCARAMANGA,6,2479.6326530612246
Mango tommy,BUCARAMANGA,7,3727.4651162790697
Mango tommy,BUCARAMANGA,8,6447.391304347826
Mango tommy,BUCARAMANGA,9,7287.263157894737
Mango tommy,BUCARAMANGA,10,5601.046511627907
Mango tommy,BUCARAMANGA,11,3164.1702127659573
Mango tommy,BUCARAMANGA,12,1941.4255319148936
Mango tommy,CALI,1,2172.2972972972975
Mango tommy,CALI,2,3578.866666666667
Mango tommy,CALI,3,4170.868852459016
Mango tommy,CALI,4,3382.733333333333
Mango tommy,CALI,5,2983.509433962264
Mango tommy,CALI,6,3015.0416666666665
Mango tommy,CALI,7,4150.510204081633
Mango tommy,CALI,8,7081.538461538462
Mango tommy,CALI,9,7395.128205128205
Mango tommy,CALI,10,5781.511627906977
Mango tommy,CALI,11,3063.6304347826085
Mango tommy,CALI,12,1906.8478260869565
Mango tommy,CARTAGENA DE INDIAS,1,2590.5238095238096
Mango tommy,CARTAGENA DE INDIAS,2,4257.692307692308
Mango tommy,CARTAGENA DE INDIAS,3,5267.0
Mango tommy,CARTAGENA DE INDIAS,11,3247.5714285714284
Mango tommy,CARTAGENA DE INDIAS,12,2222.5882352941176
Mango tommy,CÚCUTA,2,2044.8235294117646
Mango tommy,CÚCUTA,3,3558.823529411765
Mango tommy,CÚCUTA,4,3151.65
Mango tommy,CÚCUTA,5,2437.1923076923076
Mango tommy,CÚCUTA,6,2058.9615384615386
Mango tommy,CÚCUTA,7,2487.8260869565215
Mango tommy,CÚCUTA,8,3573.684210526316
Mango tommy,CÚCUTA,9,3793.75
Mango tommy,CÚCUTA,10,4240.0
Mango tommy,CÚCUTA,11,3202.222222222222
Mango tommy,CÚCUTA,12,2298.181818181818
Mango tommy,IBAGUÉ,1,1863.375
Mango tommy,IBAGUÉ,2,2818.818181818182
Mango tommy,IBAGUÉ,3,3523.714285714286
Mango tommy,IBAGUÉ,4,3083.25
Mango tommy,IBAGUÉ,5,2122.3333333333335
Mango tommy,IBAGUÉ,6,2266.5
Mango tommy,IBAGUÉ,7,3111.0
Mango tommy,IBAGUÉ,8,5467.0
Mango tommy,IBAGUÉ,9,6000.0
Mango tommy,IBAGUÉ,11,1846.75
Mango tommy,IBAGUÉ,12,1324.0833333333333
Mango tommy,MANIZALES,1,2508.4814814814813
Mango tommy,MANIZALES,2,4142.56
Mango tommy,MANIZALES,3,4933.272727272727
Mango tommy,MANIZALES,4,3756.3684210526317
Mango tommy,MANIZALES,5,3100.657142857143
Mango tommy,MANIZALES,6,3025.714285714286
Mango tommy,MANIZALES,7,4010.84375
Mango tommy,MANIZALES,8,6515.0625
Mango tommy,MANIZALES,9,8058.0
Mango tommy,MANIZALES,10,5838.294117647059
Mango tommy,MANIZALES,11,3693.5882352941176
Mango tommy,MANIZALES,12,2238.7741935483873
Mango tommy,MEDELLÍN,1,1917.3015873015872
Mango tommy,MEDELLÍN,2,3354.15
Mango tommy,MEDELLÍN,3,3805.0582524271845
Mango tommy,MEDELLÍN,4,3054.877551020408
Mango tommy,MEDELLÍN,5,2387.060975609756
Mango tommy,MEDELLÍN,6,2543.3766233766232
Mango tommy,MEDELLÍN,7,4062.7195121951218
Mango tommy,MEDELLÍN,8,6913.05
Mango tommy,MEDELLÍN,9,7358.795180722892
Mango tommy,MEDELLÍN,10,5351.55421686747
Mango tommy,MEDELLÍN,11,2743.5
Mango tommy,MEDELLÍN,12,1564.5064935064936
Mango tommy,MONTERÍA,1,2131.913043478261
Mango tommy,MONTERÍA,2,2476.6666666666665
Mango tommy,MONTERÍA,3,3433.0
Mango tommy,MONTERÍA,4,1450.0
Mango tommy,MONTERÍA,5,1222.2222222222222
Mango tommy,MONTERÍA,6,1200.0
Mango tommy,MONTERÍA,7,1950.0
Mango tommy,MONTERÍA,9,3115.0
Mango tommy,MONTERÍA,10,2980.0
Mango tommy,MONTERÍA,11,2446.0
Mango tommy,MONTERÍA,12,1916.8333333333333
Mango tommy,NEIVA,1,1708.4285714285713
Mango tommy,NEIVA,2,3198.4761904761904
Mango tommy,NEIVA,3,4187.333333333333
Mango tommy,NEIVA,4,3222.848484848485
Mango tommy,NEIVA,5,2386.653846153846
Mango tommy,NEIVA,6,2262.076923076923
Mango tommy,NEIVA,7,2889.8571428571427
Mango tommy,NEIVA,8,5907.75
Mango tommy,NEIVA,9,5882.5
Mango tommy,NEIVA,10,4452.357142857143
Mango tommy,NEIVA,11,2267.9523809523807
Mango tommy,NEIVA,12,1468.1666666666667
Mango tommy,PASTO,1,2166.945945945946
Mango tommy,PASTO,2,2717.4411764705883
Mango tommy,PASTO,3,2805.310344827586
Mango tommy,PASTO,4,2766.714285714286
Mango tommy,PASTO,5,2539.3846153846152
Mango tommy,PASTO,6,2336.6206896551726
Mango tommy,PASTO,7,1848.125
Mango tommy,PASTO,8,4062.0
Mango tommy,PASTO,9,4416.5
Mango tommy,PASTO,10,4150.828571428571
Mango tommy,PASTO,11,2501.7631578947367
Mango tommy,PASTO,12,1942.6190476190477
Mango tommy,PEREIRA,1,2567.5245901639346
Mango tommy,PEREIRA,2,3589.6631578947367
Mango tommy,PEREIRA,3,4419.736842105263
Mango tommy,PEREIRA,4,3515.5238095238096
Mango tommy,PEREIRA,5,2960.0555555555557
Mango tommy,PEREIRA,6,2821.2608695652175
Mango tommy,PEREIRA,7,4263.261904761905
Mango tommy,PEREIRA,8,7540.338235294118
Mango tommy,PEREIRA,9,7626.730158730159
Mango tommy,PEREIRA,10,5740.324675324675
Mango tommy,PEREIRA,11,3216.6266666666666
Mango tommy,PEREIRA,12,1947.0
Mango tommy,POPAYÁN,1,2162.769230769231
Mango tommy,POPAYÁN,2,3082.125
Mango tommy,POPAYÁN,3,3783.4444444444443
Mango tommy,POPAYÁN,4,3109.45
Mango tommy,POPAYÁN,5,2454.277777777778
Mango tommy,POPAYÁN,6,2525.294117647059
Mango tommy,POPAYÁN,7,3439.6666666666665
Mango tommy,POPAYÁN,8,6038.444444444444
Mango tommy,POPAYÁN,9,6393.941176470588
Mango tommy,POPAYÁN,10,3963.529411764706
Mango tommy,POPAYÁN,11,2734.8888888888887
Mango tommy,POPAYÁN,12,1973.8125
Mango tommy,SAN JOSÉ DE CÚCUTA,1,2593.2051282051284
Mango tommy,SAN JOSÉ DE CÚCUTA,2,3380.5833333333335
Mango tommy,SAN JOSÉ DE CÚCUTA,3,4591.210526315789
Mango tommy,SAN JOSÉ DE CÚCUTA,4,4148.571428571428
Mango tommy,SAN JOSÉ DE CÚCUTA,5,2666.0
Mango tommy,SAN JOSÉ DE CÚCUTA,6,2824.5384615384614
Mango tommy,SAN JOSÉ DE CÚCUTA,7,3420.16
Mango tommy,SAN JOSÉ DE CÚCUTA,8,5429.62962962963
Mango tommy,SAN JOSÉ DE CÚCUTA,9,8700.0
Mango tommy,SAN JOSÉ DE CÚCUTA,10,5357.0
Mango tommy,SAN JOSÉ DE CÚCUTA,11,4912.68
Mango tommy,SAN JOSÉ DE CÚCUTA,12,2775.657142857143
Mango tommy,TUNJA,1,1595.68
Mango tommy,TUNJA,2,2618.6129032258063
Mango tommy,TUNJA,3,3118.1428571428573
Mango tommy,TUNJA,4,2560.25
Mango tommy,TUNJA,5,2152.6
Mango tommy,TUNJA,6,1934.3142857142857
Mango tommy,TUNJA,7,2423.6071428571427
Mango tommy,TUNJA,8,5042.692307692308
Mango tommy,TUNJA,9,5675.380952380952
Mango tommy,TUNJA,10,4807.222222222223
Mango tommy,TUNJA,11,2354.9411764705883
Mango tommy,TUNJA,12,1381.3823529411766
Mango tommy,VILLAVICENCIO,1,2075.8846153846152
Mango tommy,VILLAVICENCIO,2,3784.0625
Mango tommy,VILLAVICENCIO,3,4978.942857142857
Mango tommy,VILLAVICENCIO,4,3789.2
Mango tommy,VILLAVICENCIO,5,3031.027777777778
Mango tommy,VILLAVICENCIO,6,2800.0
Mango tommy,VILLAVICENCIO,7,4214.722222222223
Mango tommy,VILLAVICENCIO,8,6746.055555555556
Mango tommy,VILLAVICENCIO,9,7712.25
Mango tommy,VILLAVICENCIO,10,6757.5142857142855
Mango tommy,VILLAVICENCIO,11,3295.0
Mango tommy,VILLAVICENCIO,12,1834.1666666666667
Maracuyá,ARMENIA,1,2883.7567567567567
Maracuyá,ARMENIA,2,3053.883333333333
Maracuyá,ARMENIA,3,3629.983333333333
Maracuyá,ARMENIA,4,3685.3278688524592
Maracuyá,ARMENIA,5,2910.9795918367345
Maracuyá,ARMENIA,6,2465.720930232558
Maracuyá,ARMENIA,7,2809.7291666666665
Maracuyá,ARMENIA,8,2455.0
Maracuyá,ARMENIA,9,2773.34
Maracuyá,ARMENIA,10,2957.8571428571427
Maracuyá,ARMENIA,11,2789.0232558139537
Maracuyá,ARMENIA,12,2707.7872340425533
Maracuyá,BARRANQUILLA,2,3696.909090909091
Maracuyá,BARRANQUILLA,3,3809.0
Maracuyá,BARRANQUILLA,4,4220.333333333333
Maracuyá,BARRANQUILLA,5,2868.153846153846
Maracuyá,BARRANQUILLA,6,2644.3076923076924
Maracuyá,BARRANQUILLA,7,2616.0
Maracuyá,BARRANQUILLA,8,2044.4615384615386
Maracuyá,BARRANQUILLA,9,1938.5384615384614
Maracuyá,BARRANQUILLA,10,2834.3076923076924
Maracuyá,BARRANQUILLA,11,2535.230769230769
Maracuyá,BARRANQUILLA,12,2220.0
Maracuyá,"BOGOTÁ, D.C.",1,2852.818181818182
Maracuyá,"BOGOTÁ, D.C.",2,3900.87
Maracuyá,"BOGOTÁ, D.C.",3,4174.333333333333
Maracuyá,"BOGOTÁ, D.C.",4,4367.232323232323
Maracuyá,"BOGOTÁ, D.C.",5,3278.9772727272725
Maracuyá,"BOGOTÁ, D.C.",6,3124.6190476190477
Maracuyá,"BOGOTÁ, D.C.",7,3445.0113636363635
Maracuyá,"BOGOTÁ, D.C.",8,2837.6477272727275
Maracuyá,"BOGOTÁ, D.C.",9,3350.2261904761904
Maracuyá,"BOGOTÁ, D.C.",10,3337.6666666666665
Maracuyá,"BOGOTÁ, D.C.",11,3684.6046511627906
Maracuyá,"BOGOTÁ, D.C.",12,2854.3375
Maracuyá,BUCARAMANGA,1,2796.1111111111113
Maracuyá,BUCARAMANGA,2,3627.6296296296296
Maracuyá,BUCARAMANGA,3,3953.3389830508477
Maracuyá,BUCARAMANGA,4,3727.56
Maracuyá,BUCARAMANGA,5,3096.6666666666665
Maracuyá,BUCARAMANGA,6,2821.822222222222
Maracuyá,BUCARAMANGA,7,2857.9772727272725
Maracuyá,BUCARAMANGA,8,2420.6521739130435
Maracuyá,BUCARAMANGA,9,2766.8809523809523
Maracuyá,BUCARAMANGA,10,3102.777777777778
Maracuyá,BUCARAMANGA,11,3030.6521739130435
Maracuyá,BUCARAMANGA,12,2722.488888888889
Maracuyá,CALI,1,3058.4054054054054
Maracuyá,CALI,2,3781.8360655737706
Maracuyá,CALI,3,4195.28125
Maracuyá,CALI,4,4148.229508196721
Maracuyá,CALI,5,3221.425925925926
Maracuyá,CALI,6,3182.9795918367345
Maracuyá,CALI,7,3245.0576923076924
Maracuyá,CALI,8,2976.1111111111113
Maracuyá,CALI,9,3481.5
Maracuyá,CALI,10,3411.8867924528304
Maracuyá,CALI,11,3168.0
Maracuyá,CALI,12,2965.217391304348
Maracuyá,CÚCUTA,2,3671.5714285714284
Maracuyá,CÚCUTA,3,3973.1481481481483
Maracuyá,CÚCUTA,4,4090.2916666666665
Maracuyá,CÚCUTA,5,3214.1153846153848
Maracuyá,CÚCUTA,6,2754.153846153846
Maracuyá,CÚCUTA,7,3043.925925925926
Maracuyá,CÚCUTA,8,2809.04
Maracuyá,CÚCUTA,9,3105.5185185185187
Maracuyá,CÚCUTA,10,3277.32
Maracuyá,CÚCUTA,11,2986.44
Maracuyá,CÚCUTA,12,2293.4615384615386
Maracuyá,IBAGUÉ,1,2655.5
Maracuyá,IBAGUÉ,2,3404.4444444444443
Maracuyá,IBAGUÉ,3,4153.620689655172
Maracuyá,IBAGUÉ,4,3917.6
Maracuyá,IBAGUÉ,5,3150.6296296296296
Maracuyá,IBAGUÉ,6,2866.423076923077
Maracuyá,IBAGUÉ,7,3216.8
Maracuyá,IBAGUÉ,8,2770.060606060606
Maracuyá,IBAGUÉ,9,3102.0333333333333
Maracuyá,IBAGUÉ,10,3309.035714285714
Maracuyá,IBAGUÉ,11,3391.448275862069
Maracuyá,IBAGUÉ,12,2871.689655172414
Maracuyá,MANIZALES,1,3138.259259259259
Maracuyá,MANIZALES,2,3832.060606060606
Maracuyá,MANIZALES,3,4273.727272727273
Maracuyá,MANIZALES,4,3923.3611111111113
Maracuyá,MANIZALES,5,3025.0
Maracuyá,MANIZALES,6,3010.942857142857
Maracuyá,MANIZALES,7,2944.057142857143
Maracuyá,MANIZALES,8,2737.027777777778
Maracuyá,MANIZALES,9,3322.5588235294117
Maracuyá,MANIZALES,10,2910.8888888888887
Maracuyá,MANIZALES,11,2885.529411764706
Maracuyá,MANIZALES,12,2762.5
Maracuyá,MEDELLÍN,1,2596.84126984127
Maracuyá,MEDELLÍN,2,3183.612244897959
Maracuyá,MEDELLÍN,3,3832.009900990099
Maracuyá,MEDELLÍN,4,3636.3645833333335
Maracuyá,MEDELLÍN,5,2893.5125
Maracuyá,MEDELLÍN,6,2585.5194805194806
Maracuyá,MEDELLÍN,7,2547.6463414634145
Maracuyá,MEDELLÍN,8,2396.3
Maracuyá,MEDELLÍN,9,2877.2048192771085
Maracuyá,MEDELLÍN,10,2369.2048192771085
Maracuyá,MEDELLÍN,11,2443.5394736842104
Maracuyá,MEDELLÍN,12,2129.4415584415583
Maracuyá,MONTERÍA,4,3346.0
Maracuyá,MONTERÍA,5,2600.0
Maracuyá,MONTERÍA,7,1525.0
Maracuyá,MONTERÍA,8,1708.2
Maracuyá,MONTERÍA,9,1194.5555555555557
Maracuyá,MONTERÍA,10,1454.125
Maracuyá,MONTERÍA,11,1204.888888888889
Maracuyá,MONTERÍA,12,1423.6666666666667
Maracuyá,PASTO,1,2502.5789473684213
Maracuyá,PASTO,2,3205.9555555555557
Maracuyá,PASTO,3,3975.191489361702
Maracuyá,PASTO,4,3601.086956521739
Maracuyá,PASTO,5,3007.285714285714
Maracuyá,PASTO,6,2786.186046511628
Maracuyá,PASTO,7,2962.232558139535
Maracuyá,PASTO,8,2734.7441860465115
Maracuyá,PASTO,9,3144.404761904762
Maracuyá,PASTO,10,3587.5555555555557
Maracuyá,PASTO,11,3498.6428571428573
Maracuyá,PASTO,12,2925.9523809523807
Maracuyá,PEREIRA,1,3448.2096774193546
Maracuyá,PEREIRA,2,3910.5050505050503
Maracuyá,PEREIRA,3,4307.9902912621355
Maracuyá,PEREIRA,4,4498.050505050505
Maracuyá,PEREIRA,5,3503.6588235294116
Maracuyá,PEREIRA,6,3119.051948051948
Maracuyá,PEREIRA,7,3348.7619047619046
Maracuyá,PEREIRA,8,3177.785714285714
Maracuyá,PEREIRA,9,3539.0119047619046
Maracuyá,PEREIRA,10,3538.9638554216867
Maracuyá,PEREIRA,11,3406.525641025641
Maracuyá,PEREIRA,12,3273.2911392405063
Maracuyá,POPAYÁN,1,3264.769230769231
Maracuyá,POPAYÁN,2,3722.9375
Maracuyá,POPAYÁN,3,4495.833333333333
Maracuyá,POPAYÁN,4,4256.25
Maracuyá,POPAYÁN,5,3290.277777777778
Maracuyá,POPAYÁN,6,3185.294117647059
Maracuyá,POPAYÁN,7,3380.5555555555557
Maracuyá,POPAYÁN,8,3184.722222222222
Maracuyá,POPAYÁN,9,3391.176470588235
Maracuyá,POPAYÁN,10,3758.823529411765
Maracuyá,POPAYÁN,11,3747.222222222222
Maracuyá,POPAYÁN,12,3084.375
Maracuyá,SAN JOSÉ DE CÚCUTA,1,3726.5641025641025
Maracuyá,SAN JOSÉ DE CÚCUTA,2,3971.0833333333335
Maracuyá,SAN JOSÉ DE CÚCUTA,3,4805.868421052632
Maracuyá,SAN JOSÉ DE CÚCUTA,4,5429.828571428571
Maracuyá,SAN JOSÉ DE CÚCUTA,5,4672.642857142857
Maracuyá,SAN JOSÉ DE CÚCUTA,6,4102.615384615385
Maracuyá,SAN JOSÉ DE CÚCUTA,7,4916.68
Maracuyá,SAN JOSÉ DE CÚCUTA,8,3836.285714285714
Maracuyá,SAN JOSÉ DE CÚCUTA,9,3866.4166666666665
Maracuyá,SAN JOSÉ DE CÚCUTA,10,3881.222222222222
Maracuyá,SAN JOSÉ DE CÚCUTA,11,4722.7692307692305
Maracuyá,SAN JOSÉ DE CÚCUTA,12,4399.27027027027
Maracuyá,SANTA MARTA,1,4042.8571428571427
Maracuyá,SANTA MARTA,2,4333.238095238095
Maracuyá,SANTA MARTA,3,4756.384615384615
Maracuyá,SANTA MARTA,4,4702.2692307692305
Maracuyá,SANTA MARTA,5,3974.1481481481483
Maracuyá,SANTA MARTA,6,3748.866666666667
Maracuyá,SANTA MARTA,7,4599.608695652174
Maracuyá,SANTA MARTA,8,3869.0
Maracuyá,SANTA MARTA,9,4381.333333333333
Maracuyá,SANTA MARTA,10,4587.954545454545
Maracuyá,SANTA MARTA,11,4501.8421052631575
Maracuyá,SANTA MARTA,12,4295.142857142857
Maracuyá,TUNJA,1,2717.68
Maracuyá,TUNJA,2,3679.40625
Maracuyá,TUNJA,3,4169.342857142857
Maracuyá,TUNJA,4,4086.102564102564
Maracuyá,TUNJA,5,2952.9142857142856
Maracuyá,TUNJA,6,2802.5
Maracuyá,TUNJA,7,3156.8529411764707
Maracuyá,TUNJA,8,2721.5833333333335
Maracuyá,TUNJA,9,3070.823529411765
Maracuyá,TUNJA,10,3097.222222222222
Maracuyá,TUNJA,11,3288.0588235294117
Maracuyá,TUNJA,12,2839.264705882353
Maracuyá,VILLAVICENCIO,1,2662.5
Maracuyá,VILLAVICENCIO,2,3906.25
Maracuyá,VILLAVICENCIO,3,4249.771428571428
Maracuyá,VILLAVICENCIO,4,4050.65
Maracuyá,VILLAVICENCIO,5,2809.4166666666665
Maracuyá,VILLAVICENCIO,6,2794.5588235294117
Maracuyá,VILLAVICENCIO,7,3169.8055555555557
Maracuyá,VILLAVICENCIO,8,2544.8611111111113
Maracuyá,VILLAVICENCIO,9,2923.9411764705883
Maracuyá,VILLAVICENCIO,10,3282.5142857142855
Maracuyá,VILLAVICENCIO,11,3597.5142857142855
Maracuyá,VILLAVICENCIO,12,2751.266666666667
Mora de Castilla,ARMENIA,1,5986.594594594595
Mora de Castilla,ARMENIA,2,5029.540983606557
Mora de Castilla,ARMENIA,3,5307.783333333334
Mora de Castilla,ARMENIA,4,5476.540983606557
Mora de Castilla,ARMENIA,5,5662.65306122449
Mora de Castilla,ARMENIA,6,5290.581395348837
Mora de Castilla,ARMENIA,7,5154.25
Mora de Castilla,ARMENIA,8,5219.081632653061
Mora de Castilla,ARMENIA,9,4921.94
Mora de Castilla,ARMENIA,10,4914.306122448979
Mora de Castilla,ARMENIA,11,4917.883720930233
Mora de Castilla,ARMENIA,12,5109.31914893617
Mora de Castilla,BARRANQUILLA,1,5329.615384615385
Mora de Castilla,BARRANQUILLA,2,5267.833333333333
Mora de Castilla,BARRANQUILLA,3,6011.538461538462
Mora de Castilla,BARRANQUILLA,4,5662.661016949152
Mora de Castilla,BARRANQUILLA,5,6073.074074074074
Mora de Castilla,BARRANQUILLA,6,5288.64
Mora de Castilla,BARRANQUILLA,7,4889.7962962962965
Mora de Castilla,BARRANQUILLA,8,4585.207547169812
Mora de Castilla,BARRANQUILLA,9,4278.833333333333
Mora de Castilla,BARRANQUILLA,10,4187.096153846154
Mora de Castilla,BARRANQUILLA,11,4287.5
Mora de Castilla,BARRANQUILLA,12,4617.711111111111
Mora de Castilla,"BOGOTÁ, D.C.",1,5713.888888888889
Mora de Castilla,"BOGOTÁ, D.C.",2,4610.7052631578945
Mora de Castilla,"BOGOTÁ, D.C.",3,5130.401960784314
Mora de Castilla,"BOGOTÁ, D.C.",4,5089.677083333333
Mora de Castilla,"BOGOTÁ, D.C.",5,5380.852272727273
Mora de Castilla,"BOGOTÁ, D.C.",6,4594.214285714285
Mora de Castilla,"BOGOTÁ, D.C.",7,3937.0795454545455
Mora de Castilla,"BOGOTÁ, D.C.",8,3676.4269662921347
Mora de Castilla,"BOGOTÁ, D.C.",9,3660.0833333333335
Mora de Castilla,"BOGOTÁ, D.C.",10,3627.5862068965516
Mora de Castilla,"BOGOTÁ, D.C.",11,3849.5697674418607
Mora de Castilla,"BOGOTÁ, D.C.",12,4404.205128205128
Mora de Castilla,BUCARAMANGA,1,3756.7297297297296
Mora de Castilla,BUCARAMANGA,2,4013.561403508772
Mora de Castilla,BUCARAMANGA,3,4692.142857142857
Mora de Castilla,BUCARAMANGA,4,4387.836363636364
Mora de Castilla,BUCARAMANGA,5,4734.814814814815
Mora de Castilla,BUCARAMANGA,6,3928.769230769231
Mora de Castilla,BUCARAMANGA,7,3577.769230769231
Mora de Castilla,BUCARAMANGA,8,3364.1509433962265
Mora de Castilla,BUCARAMANGA,9,2985.612244897959
Mora de Castilla,BUCARAMANGA,10,2835.769230769231
Mora de Castilla,BUCARAMANGA,11,2963.122448979592
Mora de Castilla,BUCARAMANGA,12,3062.8367346938776
Mora de Castilla,CALI,1,5104.029411764706
Mora de Castilla,CALI,2,3903.5409836065573
Mora de Castilla,CALI,3,4198.40625
Mora de Castilla,CALI,4,4604.066666666667
Mora de Castilla,CALI,5,4619.653846153846
Mora de Castilla,CALI,6,4109.306122448979
Mora de Castilla,CALI,7,3771.269230769231
Mora de Castilla,CALI,8,3596.0185185185187
Mora de Castilla,CALI,9,3258.8571428571427
Mora de Castilla,CALI,10,3261.9811320754716
Mora de Castilla,CALI,11,3423.450980392157
Mora de Castilla,CALI,12,3945.7608695652175
Mora de Castilla,CARTAGENA DE INDIAS,1,4607.75
Mora de Castilla,CARTAGENA DE INDIAS,2,5082.129032258064
Mora de Castilla,CARTAGENA DE INDIAS,3,5658.085714285714
Mora de Castilla,CARTAGENA DE INDIAS,4,5125.35
Mora de Castilla,CARTAGENA DE INDIAS,5,5472.371428571429
Mora de Castilla,CARTAGENA DE INDIAS,6,4599.029411764706
Mora de Castilla,CARTAGENA DE INDIAS,7,4188.138888888889
Mora de Castilla,CARTAGENA DE INDIAS,8,3890.3611111111113
Mora de Castilla,CARTAGENA DE INDIAS,9,3595.5454545454545
Mora de Castilla,CARTAGENA DE INDIAS,10,3570.8571428571427
Mora de Castilla,CARTAGENA DE INDIAS,11,3625.285714285714
Mora de Castilla,CARTAGENA DE INDIAS,12,3821.4285714285716
Mora de Castilla,CÚCUTA,2,3075.6521739130435
Mora de Castilla,CÚCUTA,3,4530.555555555556
Mora de Castilla,CÚCUTA,4,3376.7083333333335
Mora de Castilla,CÚCUTA,5,3909.4615384615386
Mora de Castilla,CÚCUTA,6,3643.769230769231
Mora de Castilla,CÚCUTA,7,3377.5555555555557
Mora de Castilla,CÚCUTA,8,3012.04
Mora de Castilla,CÚCUTA,9,3216.1111111111113
Mora de Castilla,CÚCUTA,10,2265.6
Mora de Castilla,CÚCUTA,11,2088.92
Mora de Castilla,CÚCUTA,12,1708.4615384615386
