producto,ciudad,mes,precioPromedio
arveja verde en vaina,manizales,4,6888.916666666667
arveja verde en vaina,manizales,5,5233.333333333333
arveja verde en vaina,manizales,6,4472.0
arveja verde en vaina,manizales,7,5000.0
arveja verde en vaina,manizales,8,5046.875
arveja verde en vaina,manizales,9,4409.818181818182
arveja verde en vaina,manizales,10,3691.0
arveja verde en vaina,manizales,11,4187.818181818182
arveja verde en vaina,manizales,12,5140.0
arveja verde en vaina,medellín,1,4012.6060606060605
arveja verde en vaina,medellín,2,4182.434782608696
arveja verde en vaina,medellín,3,4720.756097560976
arveja verde en vaina,medellín,4,5088.363636363636
arveja verde en vaina,medellín,5,4501.186046511628
arveja verde en vaina,medellín,6,3712.279069767442
arveja verde en vaina,medellín,7,3942.0
arveja verde en vaina,medellín,8,3693.8684210526317
arveja verde en vaina,medellín,9,3663.8541666666665
arveja verde en vaina,medellín,10,3092.0588235294117
arveja verde en vaina,medellín,11,3263.3529411764707
arveja verde en vaina,medellín,12,4070.0
arveja verde en vaina,neiva,1,4952.25
arveja verde en vaina,neiva,2,5073.3125
arveja verde en vaina,neiva,3,5540.0
arveja verde en vaina,neiva,4,5593.0
arveja verde en vaina,neiva,5,5167.0
arveja verde en vaina,neiva,6,4610.526315789473
arveja verde en vaina,neiva,7,4980.0
arveja verde en vaina,neiva,8,4546.333333333333
arveja verde en vaina,neiva,9,4095.9375
arveja verde en vaina,neiva,10,3431.65
arveja verde en vaina,neiva,11,3508.0
arveja verde en vaina,neiva,12,4999.066666666667
arveja verde en vaina,pasto,1,3970.5882352941176
arveja verde en vaina,pasto,2,4489.130434782609
arveja verde en vaina,pasto,3,4066.6666666666665
arveja verde en vaina,pasto,4,4354.611111111111
arveja verde en vaina,pasto,5,4165.625
arveja verde en vaina,pasto,6,4079.3333333333335
arveja verde en vaina,pasto,7,4512.5
arveja verde en vaina,pasto,8,4165.217391304348
arveja verde en vaina,pasto,9,3387.5
arveja verde en vaina,pasto,10,2605.4347826086955
arveja verde en vaina,pasto,11,2746.875
arveja verde en vaina,pasto,12,4249.111111111111
arveja verde en vaina,pereira,1,5189.5625
arveja verde en vaina,pereira,2,5150.285714285715
arveja verde en vaina,pereira,3,5433.454545454545
arveja verde en vaina,pereira,4,5781.625
arveja verde en vaina,pereira,5,5172.771428571428
arveja verde en vaina,pereira,6,5311.558823529412
arveja verde en vaina,pereira,7,4950.783783783784
arveja verde en vaina,pereira,8,4569.1621621621625
arveja verde en vaina,pereira,9,4369.0
arveja verde en vaina,pereira,10,3681.2926829268295
arveja verde en vaina,pereira,11,3831.135135135135
arveja verde en vaina,pereira,12,5001.4838709677415
arveja verde en vaina,popayán,1,4720.833333333333
arveja verde en vaina,popayán,2,5017.857142857143
arveja verde en vaina,popayán,3,3979.285714285714
arveja verde en vaina,popayán,4,4540.0
arveja verde en vaina,popayán,5,4380.0
arveja verde en vaina,popayán,6,4495.833333333333
arveja verde en vaina,popayán,7,4446.25
arveja verde en vaina,popayán,8,4321.666666666667
arveja verde en vaina,popayán,9,3133.3333333333335
arveja verde en vaina,popayán,10,2701.0
arveja verde en vaina,popayán,11,3326.4285714285716
arveja verde en vaina,popayán,12,4237.857142857143
arveja verde en vaina,san josé de cúcuta,1,6627.8
arveja verde en vaina,san josé de cúcuta,2,6913.714285714285
arveja verde en vaina,san josé de cúcuta,3,6470.333333333333
arveja verde en vaina,san josé de cúcuta,4,7867.714285714285
arveja verde en vaina,san josé de cúcuta,5,6928.181818181818
arveja verde en vaina,san josé de cúcuta,6,7799.363636363636
arveja verde en vaina,san josé de cúcuta,7,8216.0
arveja verde en vaina,san josé de cúcuta,8,7009.941176470588
arveja verde en vaina,san josé de cúcuta,9,6234.076923076923
arveja verde en vaina,san josé de cúcuta,10,5399.8
arveja verde en vaina,san josé de cúcuta,11,5219.727272727273
arveja verde en vaina,san josé de cúcuta,12,7155.642857142857
arveja verde en vaina,tunja,1,4313.545454545455
arveja verde en vaina,tunja,2,4633.3125
arveja verde en vaina,tunja,3,4992.6875
arveja verde en vaina,tunja,4,5570.684210526316
arveja verde en vaina,tunja,5,5476.125
arveja verde en vaina,tunja,6,5525.894736842105
arveja verde en vaina,tunja,7,4517.166666666667
arveja verde en vaina,tunja,8,4258.0
arveja verde en vaina,tunja,9,3672.777777777778
arveja verde en vaina,tunja,10,3259.235294117647
arveja verde en vaina,tunja,11,3845.315789473684
arveja verde en vaina,tunja,12,4643.333333333333
arveja verde en vaina,villavicencio,1,5582.142857142857
arveja verde en vaina,villavicencio,2,5600.0
arveja verde en vaina,villavicencio,3,5988.75
arveja verde en vaina,villavicencio,4,5959.210526315789
arveja verde en vaina,villavicencio,5,5578.75
arveja verde en vaina,villavicencio,6,5401.5625
arveja verde en vaina,villavicencio,7,5867.64705882353
arveja verde en vaina,villavicencio,8,5265.0
arveja verde en vaina,villavicencio,9,4454.6875
arveja verde en vaina,villavicencio,10,3608.3333333333335
arveja verde en vaina,villavicencio,11,4021.4285714285716
arveja verde en vaina,villavicencio,12,4976.923076923077
banano*,armenia,1,1233.125
banano*,armenia,2,1325.125
banano*,armenia,3,1233.2666666666667
banano*,armenia,4,1342.5555555555557
banano*,armenia,5,1158.375
banano*,armenia,6,1201.888888888889
banano*,armenia,7,1278.4285714285713
banano*,armenia,8,1259.9
banano*,armenia,9,1229.25
banano*,armenia,10,1340.0
banano*,armenia,11,1340.0
banano*,armenia,12,1304.7142857142858
banano*,barranquilla,1,1443.75
banano*,barranquilla,2,1055.0
banano*,barranquilla,3,924.1666666666666
banano*,barranquilla,4,915.625
banano*,barranquilla,5,656.6666666666666
banano*,barranquilla,6,1308.0
banano*,barranquilla,7,1534.6153846153845
banano*,barranquilla,8,1293.1
banano*,barranquilla,9,1151.6666666666667
banano*,barranquilla,10,803.6363636363636
banano*,barranquilla,11,990.0
banano*,barranquilla,12,1392.0
banano*,"bogotá, d.c.",1,2434.6428571428573
banano*,"bogotá, d.c.",2,2224.6176470588234
banano*,"bogotá, d.c.",3,2277.304347826087
banano*,"bogotá, d.c.",4,2455.4871794871797
banano*,"bogotá, d.c.",5,2289.4871794871797
banano*,"bogotá, d.c.",6,2176.2368421052633
banano*,"bogotá, d.c.",7,2169.8571428571427
banano*,"bogotá, d.c.",8,2294.3846153846152
banano*,"bogotá, d.c.",9,2317.848484848485
banano*,"bogotá, d.c.",10,2268.5365853658536
banano*,"bogotá, d.c.",11,2401.1176470588234
banano*,"bogotá, d.c.",12,2330.340909090909
banano*,bucaramanga,1,2983.4285714285716
banano*,bucaramanga,2,3129.25
banano*,bucaramanga,3,2419.75
banano*,bucaramanga,4,2270.8333333333335
banano*,bucaramanga,5,1508.4
banano*,bucaramanga,6,1846.3333333333333
banano*,bucaramanga,7,1655.125
banano*,bucaramanga,8,1941.8
banano*,bucaramanga,9,1870.75
banano*,bucaramanga,10,2521.0
banano*,bucaramanga,11,2095.8333333333335
banano*,bucaramanga,12,2486.0
banano*,cali,1,1741.1176470588234
banano*,cali,2,1475.16
banano*,cali,3,1501.037037037037
banano*,cali,4,1667.7777777777778
banano*,cali,5,1580.1666666666667
banano*,cali,6,1685.5454545454545
banano*,cali,7,1435.6363636363637
banano*,cali,8,1481.5714285714287
banano*,cali,9,1412.1739130434783
banano*,cali,10,1487.7777777777778
banano*,cali,11,1500.0454545454545
banano*,cali,12,1674.8095238095239
banano*,cúcuta,2,2064.75
banano*,cúcuta,3,2114.625
banano*,cúcuta,4,2188.4
banano*,cúcuta,5,2057.5454545454545
banano*,cúcuta,6,1993.5555555555557
banano*,cúcuta,7,2085.5714285714284
banano*,cúcuta,8,2168.3
banano*,cúcuta,9,2023.5
banano*,cúcuta,10,2095.6666666666665
banano*,cúcuta,11,1955.0
banano*,cúcuta,12,1855.6666666666667
banano*,ibagué,1,1589.1
banano*,ibagué,2,1678.4
banano*,ibagué,3,1741.5454545454545
banano*,ibagué,4,1734.0
banano*,ibagué,5,1474.4166666666667
banano*,ibagué,6,1591.6666666666667
banano*,ibagué,7,1541.7272727272727
banano*,ibagué,8,1508.2142857142858
banano*,ibagué,9,1385.5454545454545
banano*,ibagué,10,1500.090909090909
banano*,ibagué,11,1500.0
banano*,ibagué,12,1514.5833333333333
banano*,manizales,1,1905.5555555555557
banano*,manizales,2,1658.3333333333333
banano*,manizales,3,1687.5
banano*,manizales,4,1860.0
banano*,manizales,5,1566.5
banano*,manizales,6,1500.0
banano*,manizales,7,1609.6666666666667
banano*,manizales,8,1450.0
banano*,manizales,10,1316.75
banano*,manizales,11,1740.0
banano*,manizales,12,1825.0
banano*,medellín,1,2073.4
banano*,medellín,2,1701.6521739130435
banano*,medellín,3,1582.3529411764705
banano*,medellín,4,1608.8461538461538
banano*,medellín,5,1682.2631578947369
banano*,medellín,6,1772.7272727272727
banano*,medellín,7,2054.7619047619046
banano*,medellín,8,1877.6
banano*,medellín,9,1836.642857142857
banano*,medellín,10,1876.1818181818182
banano*,medellín,11,2099.6666666666665
banano*,medellín,12,2171.125
banano*,montería,1,1927.6666666666667
banano*,montería,2,1937.6666666666667
banano*,montería,3,1526.625
banano*,montería,4,1479.3333333333333
banano*,montería,5,1649.3333333333333
banano*,montería,6,1525.0
banano*,montería,7,1670.8333333333333
banano*,montería,8,1773.6666666666667
banano*,montería,9,1504.3333333333333
banano*,montería,10,1601.2307692307693
banano*,montería,11,1518.9166666666667
banano*,montería,12,1845.2
banano*,neiva,1,2113.3333333333335
banano*,neiva,2,1981.7272727272727
banano*,neiva,3,1905.0
banano*,neiva,4,2209.714285714286
banano*,neiva,5,1966.9166666666667
banano*,neiva,6,1684.2857142857142
banano*,neiva,7,1904.0
banano*,neiva,8,1818.923076923077
banano*,neiva,9,1943.6666666666667
banano*,neiva,10,1648.0
banano*,neiva,11,1631.4285714285713
banano*,neiva,12,2099.0555555555557
banano*,pereira,1,1588.2068965517242
banano*,pereira,2,1436.22
banano*,pereira,3,1475.1777777777777
banano*,pereira,4,1582.8157894736842
banano*,pereira,5,1468.8918918918919
banano*,pereira,6,1414.6829268292684
banano*,pereira,7,1457.9285714285713
banano*,pereira,8,1436.2631578947369
banano*,pereira,9,1418.275
banano*,pereira,10,1575.0
banano*,pereira,11,1574.2972972972973
banano*,pereira,12,1544.3170731707316
banano*,popayán,1,1966.6666666666667
banano*,popayán,2,1950.0
banano*,popayán,3,1665.909090909091
banano*,popayán,4,1617.857142857143
banano*,popayán,5,1362.5
banano*,popayán,6,1375.0
banano*,popayán,7,1587.5
banano*,popayán,8,1785.0
banano*,popayán,9,1592.857142857143
banano*,popayán,10,1416.6666666666667
banano*,popayán,11,1441.6666666666667
banano*,popayán,12,1316.6666666666667
banano*,san josé de cúcuta,1,2489.3333333333335
banano*,san josé de cúcuta,2,2618.9333333333334
banano*,san josé de cúcuta,3,2691.230769230769
banano*,san josé de cúcuta,4,2968.4615384615386
banano*,san josé de cúcuta,5,2767.5
banano*,san josé de cúcuta,6,2524.1
banano*,san josé de cúcuta,7,2671.875
banano*,san josé de cúcuta,8,2507.4444444444443
banano*,san josé de cúcuta,9,2449.2727272727275
banano*,san josé de cúcuta,10,2570.8
banano*,san josé de cúcuta,11,2466.625
banano*,san josé de cúcuta,12,2701.0
banano*,santa marta,1,1221.9473684210527
banano*,santa marta,2,1042.1
banano*,santa marta,3,1181.9375
banano*,santa marta,4,994.8823529411765
banano*,santa marta,5,1154.2727272727273
banano*,santa marta,6,1323.6153846153845
banano*,santa marta,7,1389.0
banano*,santa marta,8,989.3809523809524
banano*,santa marta,9,857.4166666666666
banano*,santa marta,10,754.3888888888889
banano*,santa marta,11,766.0
banano*,santa marta,12,961.7857142857143
banano*,sincelejo,1,1908.9
banano*,sincelejo,2,1887.5
banano*,sincelejo,3,1666.6666666666667
banano*,sincelejo,4,1613.75
banano*,sincelejo,6,2022.0
banano*,sincelejo,7,2130.0
banano*,sincelejo,8,1771.3333333333333
banano*,sincelejo,9,1409.3
banano*,sincelejo,10,1225.0
banano*,sincelejo,11,1721.0
banano*,sincelejo,12,2038.5
banano*,tunja,1,2179.6
banano*,tunja,2,2142.8333333333335
banano*,tunja,3,2026.5625
banano*,tunja,4,1961.6875
banano*,tunja,5,1834.9285714285713
banano*,tunja,6,1830.3333333333333
banano*,tunja,7,2022.9166666666667
banano*,tunja,8,1948.090909090909
banano*,tunja,9,2052.4
banano*,tunja,10,1917.4166666666667
banano*,tunja,11,1905.8823529411766
banano*,tunja,12,2053.733333333333
banano*,valledupar,1,943.625
banano*,valledupar,2,968.5555555555555
banano*,valledupar,3,770.6923076923077
banano*,valledupar,4,1058.5555555555557
banano*,valledupar,5,1179.5
banano*,valledupar,6,1258.4
banano*,valledupar,7,1223.5714285714287
banano*,valledupar,8,863.4444444444445
banano*,valledupar,9,875.3636363636364
banano*,valledupar,10,622.3333333333334
banano*,valledupar,11,805.6666666666666
banano*,valledupar,12,986.0
banano*,villavicencio,1,1386.6666666666667
banano*,villavicencio,2,1278.0
banano*,villavicencio,3,1187.5
banano*,villavicencio,4,1088.125
banano*,villavicencio,5,1072.2727272727273
banano*,villavicencio,6,1129.1666666666667
banano*,villavicencio,7,1354.5454545454545
banano*,villavicencio,8,1227.5
banano*,villavicencio,9,1110.6818181818182
banano*,villavicencio,10,1009.0
banano*,villavicencio,11,1022.2727272727273
banano*,villavicencio,12,1097.5
cebolla cabezona blanca,armenia,1,2032.0833333333333
cebolla cabezona blanca,armenia,2,1976.35
cebolla cabezona blanca,armenia,3,1685.1666666666667
cebolla cabezona blanca,armenia,4,2139.0666666666666
cebolla cabezona blanca,armenia,5,1911.1333333333334
cebolla cabezona blanca,armenia,6,2110.6470588235293
cebolla cabezona blanca,armenia,7,2420.4285714285716
cebolla cabezona blanca,armenia,8,2097.875
cebolla cabezona blanca,armenia,9,1811.9
cebolla cabezona blanca,armenia,10,1830.8235294117646
cebolla cabezona blanca,armenia,11,1953.25
cebolla cabezona blanca,armenia,12,1977.9
cebolla cabezona blanca,barranquilla,1,2678.0384615384614
cebolla cabezona blanca,barranquilla,2,1854.9411764705883
cebolla cabezona blanca,barranquilla,3,1824.3142857142857
cebolla cabezona blanca,barranquilla,4,2022.896551724138
cebolla cabezona blanca,barranquilla,5,1619.142857142857
cebolla cabezona blanca,barranquilla,6,2158.814814814815
cebolla cabezona blanca,barranquilla,7,2809.3846153846152
cebolla cabezona blanca,barranquilla,8,2569.866666666667
cebolla cabezona blanca,barranquilla,9,2406.0625
cebolla cabezona blanca,barranquilla,10,2025.5384615384614
cebolla cabezona blanca,barranquilla,11,2260.64
cebolla cabezona blanca,barranquilla,12,2589.5882352941176
cebolla cabezona blanca,"bogotá, d.c.",1,2201.0263157894738
cebolla cabezona blanca,"bogotá, d.c.",2,1636.3
cebolla cabezona blanca,"bogotá, d.c.",3,1477.936170212766
cebolla cabezona blanca,"bogotá, d.c.",4,1667.340425531915
cebolla cabezona blanca,"bogotá, d.c.",5,1357.939393939394
cebolla cabezona blanca,"bogotá, d.c.",6,1733.925
cebolla cabezona blanca,"bogotá, d.c.",7,2395.45
cebolla cabezona blanca,"bogotá, d.c.",8,2324.1
cebolla cabezona blanca,"bogotá, d.c.",9,1869.046511627907
cebolla cabezona blanca,"bogotá, d.c.",10,1612.095238095238
cebolla cabezona blanca,"bogotá, d.c.",11,1735.7631578947369
cebolla cabezona blanca,"bogotá, d.c.",12,2358.375
cebolla cabezona blanca,bucaramanga,1,2112.55
cebolla cabezona blanca,bucaramanga,2,1659.4814814814815
cebolla cabezona blanca,bucaramanga,3,1710.909090909091
cebolla cabezona blanca,bucaramanga,4,1630.4761904761904
cebolla cabezona blanca,bucaramanga,5,1419.9411764705883
cebolla cabezona blanca,bucaramanga,6,1782.2857142857142
cebolla cabezona blanca,bucaramanga,7,2364.9411764705883
cebolla cabezona blanca,bucaramanga,8,2247.7272727272725
cebolla cabezona blanca,bucaramanga,9,2248.5833333333335
cebolla cabezona blanca,bucaramanga,10,2057.8695652173915
cebolla cabezona blanca,bucaramanga,11,1682.1875
cebolla cabezona blanca,bucaramanga,12,2174.823529411765
cebolla cabezona blanca,cali,1,2468.318181818182
cebolla cabezona blanca,cali,2,1732.3870967741937
cebolla cabezona blanca,cali,3,1604.3939393939395
cebolla cabezona blanca,cali,4,1875.7096774193549
cebolla cabezona blanca,cali,5,1492.5185185185185
cebolla cabezona blanca,cali,6,2130.7619047619046
cebolla cabezona blanca,cali,7,2520.0
cebolla cabezona blanca,cali,8,2399.064516129032
cebolla cabezona blanca,cali,9,2286.8571428571427
cebolla cabezona blanca,cali,10,1938.8148148148148
cebolla cabezona blanca,cali,11,2090.625
cebolla cabezona blanca,cali,12,2492.222222222222
cebolla cabezona blanca,cartagena de indias,1,2672.0555555555557
cebolla cabezona blanca,cartagena de indias,2,2073.6875
cebolla cabezona blanca,cartagena de indias,3,2002.6666666666667
cebolla cabezona blanca,cartagena de indias,4,2276.5882352941176
cebolla cabezona blanca,cartagena de indias,5,1647.5333333333333
cebolla cabezona blanca,cartagena de indias,6,2129.294117647059
cebolla cabezona blanca,cartagena de indias,7,2846.2
cebolla cabezona blanca,cartagena de indias,8,2530.2105263157896
cebolla cabezona blanca,cartagena de indias,9,2380.625
cebolla cabezona blanca,cartagena de indias,10,2288.764705882353
cebolla cabezona blanca,cartagena de indias,11,1894.2307692307693
cebolla cabezona blanca,cartagena de indias,12,2505.5555555555557
cebolla cabezona blanca,cúcuta,2,1145.375
cebolla cabezona blanca,cúcuta,3,1583.923076923077
cebolla cabezona blanca,cúcuta,4,1898.5
cebolla cabezona blanca,cúcuta,5,1652.1333333333334
cebolla cabezona blanca,cúcuta,6,1777.1
cebolla cabezona blanca,cúcuta,7,1835.3333333333333
cebolla cabezona blanca,cúcuta,8,2364.3
cebolla cabezona blanca,cúcuta,9,2005.2727272727273
cebolla cabezona blanca,cúcuta,10,2005.6
cebolla cabezona blanca,cúcuta,11,2162.769230769231
cebolla cabezona blanca,cúcuta,12,1233.3333333333333
cebolla cabezona blanca,ibagué,1,2467.4444444444443
cebolla cabezona blanca,ibagué,2,1903.111111111111
cebolla cabezona blanca,ibagué,3,1642.764705882353
cebolla cabezona blanca,ibagué,4,1715.0
cebolla cabezona blanca,ibagué,5,1378.642857142857
cebolla cabezona blanca,ibagué,6,1714.6363636363637
cebolla cabezona blanca,ibagué,7,2743.1666666666665
cebolla cabezona blanca,ibagué,8,2390.375
cebolla cabezona blanca,ibagué,9,2196.3125
cebolla cabezona blanca,ibagué,10,1868.1052631578948
cebolla cabezona blanca,ibagué,11,2009.7692307692307
cebolla cabezona blanca,ibagué,12,2069.090909090909
cebolla cabezona blanca,manizales,1,2283.777777777778
cebolla cabezona blanca,manizales,2,1937.764705882353
cebolla cabezona blanca,manizales,3,1853.5714285714287
cebolla cabezona blanca,manizales,4,1839.4666666666667
cebolla cabezona blanca,manizales,5,1478.8461538461538
cebolla cabezona blanca,manizales,6,1995.5882352941176
cebolla cabezona blanca,manizales,7,2749.2
cebolla cabezona blanca,manizales,8,2438.4615384615386
cebolla cabezona blanca,manizales,9,2171.764705882353
cebolla cabezona blanca,manizales,10,2019.5625
cebolla cabezona blanca,manizales,11,1931.090909090909
cebolla cabezona blanca,manizales,12,2909.375
cebolla cabezona blanca,medellín,1,2142.5925925925926
cebolla cabezona blanca,medellín,2,1803.658536585366
cebolla cabezona blanca,medellín,3,1603.032258064516
cebolla cabezona blanca,medellín,4,1777.0645161290322
cebolla cabezona blanca,medellín,5,1615.3333333333333
cebolla cabezona blanca,medellín,6,1841.1739130434783
cebolla cabezona blanca,medellín,7,2771.4347826086955
cebolla cabezona blanca,medellín,8,2433.76
cebolla cabezona blanca,medellín,9,2383.964285714286
cebolla cabezona blanca,medellín,10,2206.6
cebolla cabezona blanca,medellín,11,2094.6923076923076
cebolla cabezona blanca,medellín,12,2677.7272727272725
cebolla cabezona blanca,montería,1,2385.0
cebolla cabezona blanca,montería,2,1850.4545454545455
cebolla cabezona blanca,montería,3,1880.3846153846155
cebolla cabezona blanca,montería,4,1778.6666666666667
cebolla cabezona blanca,montería,5,1548.5714285714287
cebolla cabezona blanca,montería,6,1616.25
cebolla cabezona blanca,montería,7,2553.846153846154
cebolla cabezona blanca,montería,8,2575.0
cebolla cabezona blanca,montería,9,2255.3333333333335
cebolla cabezona blanca,montería,10,2181.153846153846
cebolla cabezona blanca,montería,11,1987.857142857143
cebolla cabezona blanca,montería,12,2723.5
